Minute,Timestamp,Run1_Steps,Run1_Objective,Run1_Status,Run2_Steps,Run2_Objective,Run2_Status,Run3_Steps,Run3_Objective,Run3_Status,Run4_Steps,Run4_Objective,Run4_Status,Run5_Steps,Run5_Objective,Run5_Status,Best_Overall_Objective,Best_Run
1866,07/16/2026 02:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1867,07/16/2026 02:22,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1868,07/16/2026 02:23,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1869,07/16/2026 02:25,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1870,07/16/2026 02:27,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1871,07/16/2026 02:28,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1872,07/16/2026 02:29,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1873,07/16/2026 02:31,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1874,07/16/2026 02:36,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1875,07/16/2026 02:42,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1876,07/16/2026 02:44,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1877,07/16/2026 02:45,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1878,07/16/2026 02:52,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1879,07/16/2026 02:59,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1880,07/16/2026 03:03,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1881,07/16/2026 03:06,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1882,07/16/2026 03:12,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1883,07/16/2026 03:13,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1884,07/16/2026 03:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1885,07/16/2026 03:24,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1886,07/16/2026 03:29,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1887,07/16/2026 03:35,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1888,07/16/2026 03:37,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1889,07/16/2026 03:42,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1890,07/16/2026 03:49,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1891,07/16/2026 03:50,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1892,07/16/2026 03:56,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1893,07/16/2026 03:57,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1894,07/16/2026 03:59,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1895,07/16/2026 04:00,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1896,07/16/2026 04:01,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1897,07/16/2026 04:02,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1898,07/16/2026 04:03,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1899,07/16/2026 04:04,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1900,07/16/2026 04:05,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1901,07/16/2026 04:06,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1902,07/16/2026 04:08,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1903,07/16/2026 04:09,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1904,07/16/2026 04:10,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1905,07/16/2026 04:11,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1906,07/16/2026 04:13,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1907,07/16/2026 04:16,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1908,07/16/2026 04:18,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1909,07/16/2026 04:19,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1910,07/16/2026 04:27,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1911,07/16/2026 04:29,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1912,07/16/2026 04:34,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1913,07/16/2026 04:41,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1914,07/16/2026 04:49,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1915,07/16/2026 04:55,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1916,07/16/2026 05:00,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1917,07/16/2026 05:01,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1918,07/16/2026 05:02,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1919,07/16/2026 05:07,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1920,07/16/2026 05:10,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1921,07/16/2026 05:18,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1922,07/16/2026 05:19,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1923,07/16/2026 05:20,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1924,07/16/2026 05:22,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1925,07/16/2026 05:25,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1926,07/16/2026 05:27,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1927,07/16/2026 05:32,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1928,07/16/2026 05:39,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1929,07/16/2026 05:40,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1930,07/16/2026 05:45,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1931,07/16/2026 05:47,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1932,07/16/2026 05:55,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1933,07/16/2026 05:57,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1934,07/16/2026 06:01,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1935,07/16/2026 06:03,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1936,07/16/2026 06:10,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1937,07/16/2026 06:11,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1938,07/16/2026 06:16,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1939,07/16/2026 06:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1940,07/16/2026 06:22,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1941,07/16/2026 06:23,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1942,07/16/2026 06:24,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1943,07/16/2026 06:32,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1944,07/16/2026 06:35,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1945,07/16/2026 06:38,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1946,07/16/2026 06:45,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1947,07/16/2026 06:46,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1948,07/16/2026 06:48,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1949,07/16/2026 06:53,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1950,07/16/2026 06:58,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1951,07/16/2026 07:00,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1952,07/16/2026 07:01,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1953,07/16/2026 07:02,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1954,07/16/2026 07:03,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1955,07/16/2026 07:04,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1956,07/16/2026 07:05,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1957,07/16/2026 07:06,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1958,07/16/2026 07:07,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1959,07/16/2026 07:08,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1960,07/16/2026 07:09,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1961,07/16/2026 07:10,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1962,07/16/2026 07:11,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1963,07/16/2026 07:12,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1964,07/16/2026 07:14,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1965,07/16/2026 07:15,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1966,07/16/2026 07:16,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1967,07/16/2026 07:17,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1968,07/16/2026 07:18,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1969,07/16/2026 07:19,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1970,07/16/2026 07:20,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1971,07/16/2026 07:21,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1972,07/16/2026 07:22,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1973,07/16/2026 07:23,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1974,07/16/2026 07:24,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1975,07/16/2026 07:25,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1976,07/16/2026 07:26,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1977,07/16/2026 07:27,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1978,07/16/2026 07:28,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1979,07/16/2026 07:29,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1980,07/16/2026 07:30,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1981,07/16/2026 07:31,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1982,07/16/2026 07:32,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1983,07/16/2026 07:33,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1984,07/16/2026 07:34,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1985,07/16/2026 07:35,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1986,07/16/2026 07:36,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1987,07/16/2026 07:37,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1988,07/16/2026 07:38,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1989,07/16/2026 07:39,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1990,07/16/2026 07:40,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1991,07/16/2026 07:41,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1992,07/16/2026 07:42,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1993,07/16/2026 07:43,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1994,07/16/2026 07:44,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1995,07/16/2026 07:45,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1996,07/16/2026 07:47,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1997,07/16/2026 07:48,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1998,07/16/2026 07:49,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
1999,07/16/2026 07:50,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2000,07/16/2026 07:51,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2001,07/16/2026 07:52,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2002,07/16/2026 07:53,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2003,07/16/2026 07:54,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2004,07/16/2026 07:55,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2005,07/16/2026 07:56,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2006,07/16/2026 07:57,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2007,07/16/2026 07:58,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2008,07/16/2026 07:59,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2009,07/16/2026 08:00,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2010,07/16/2026 08:01,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2011,07/16/2026 08:02,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
2012,07/16/2026 08:03,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,29,-0.986645,RUNNING,-0.986645,Run1
